index,phase,block,Sound1_preAndPosttest,Sound2_preAndPosttest,category,side,changeTrial,alternationTargetExpectation,SoundAndAlternationConvergence,soundfileNum,duration,pitch,blockOrig,trial,discrimStim.thisTrialN,discrimStim.thisIndex,key_resp_14.keys,pretestCorr,pretestDistance,key_resp_14.rt,resp_1.keys,resp_1.corr,responseAlternation.corr,resp_1.rt,mean,SD,RTwoOutlier,LowOutlier,HighOutlier,anticipationThreshold,additiveAgeRTCorrection,ageCorrection5yrs,anticipated,anticipated5,key_resp_20.keys,key_resp_20.corr,categoryDecision,key_resp_20.rt,participant,group,sex,demographicInfo,soundDimension,trialOrder
3347,,,,,,,,,,,,,,,,,,,,,,,,,2.486676017,0.5525217557,NA,NA,0,,,0.58,,,,,,,P64,TLD,f,1778,duration,5
3348,taskTrain,1,,,,left,,,,,,,,,,,,,,,,,,,2.486676017,0.5525217557,NA,NA,0,1.8,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3349,taskTrain,1,,,,right,,,,,,,,,,,,,,,,,,,2.486676017,0.5525217557,NA,NA,0,1.383,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3350,taskTrain,1,,,,right,,,,,,,,,,,,,,,,,,,2.486676017,0.5525217557,NA,NA,0,1.383,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3351,taskTrain,1,,,,left,,,,,,,,,,,,,,,,,,,2.486676017,0.5525217557,NA,NA,0,1.8,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3352,,,,,,,,,,,,,,,,,,,,,,,,,2.486676017,0.5525217557,NA,NA,0,,,0.58,,,,,,,P64,TLD,f,1778,duration,5
3353,implicitTraining,1,,,,right,0,,,5,0.78,2.715218455,5,1,,,,,,,right,1,,4.046477079,2.486676017,0.5525217557,4.046477079,4.046477079,4.046477079,1.383,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3354,implicitTraining,1,,,,left,1,left,converge,2,0.42,1.483344223,5,2,,,,,,,left,1,1,3.04625392,2.486676017,0.5525217557,3.04625392,3.04625392,3.04625392,1.8,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3355,implicitTraining,1,,,,left,0,right,conflict,1,0.3,1.07271948,5,3,,,,,,,left,1,0,3.132169008,2.486676017,0.5525217557,3.132169008,3.132169008,3.132169008,1.8,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3356,implicitTraining,1,,,,right,1,right,converge,4,0.66,2.304593711,5,4,,,,,,,right,1,1,2.892185926,2.486676017,0.5525217557,2.892185926,2.892185926,2.892185926,1.383,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3357,implicitTraining,1,,,,left,1,left,converge,3,0.54,1.893968967,5,5,,,,,,,left,1,1,2.797724962,2.486676017,0.5525217557,2.797724962,2.797724962,2.797724962,1.8,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3358,implicitTraining,1,,,,right,1,right,converge,6,0.9,3.125843199,5,6,,,,,,,right,1,1,2.824904919,2.486676017,0.5525217557,2.824904919,2.824904919,2.824904919,1.383,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3359,implicitTraining,1,,,,left,1,left,converge,1,0.3,1.07271948,1,7,,,,,,,left,1,1,2.9306252,2.486676017,0.5525217557,2.9306252,2.9306252,2.9306252,1.8,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3360,implicitTraining,1,,,,right,1,right,converge,4,0.66,2.304593711,1,8,,,,,,,right,1,1,2.426747084,2.486676017,0.5525217557,2.426747084,2.426747084,2.426747084,1.383,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3361,implicitTraining,1,,,,right,0,left,conflict,5,0.78,2.715218455,1,9,,,,,,,right,1,0,2.767741919,2.486676017,0.5525217557,2.767741919,2.767741919,2.767741919,1.383,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3362,implicitTraining,1,,,,left,1,left,converge,3,0.54,1.893968967,1,10,,,,,,,left,1,1,2.841067791,2.486676017,0.5525217557,2.841067791,2.841067791,2.841067791,1.8,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3363,implicitTraining,1,,,,left,0,right,conflict,2,0.42,1.483344223,1,11,,,,,,,left,1,0,3.953189135,2.486676017,0.5525217557,3.953189135,3.953189135,3.953189135,1.8,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3364,implicitTraining,1,,,,right,1,right,converge,6,0.9,3.125843199,1,12,,,,,,,right,1,1,2.81334281,2.486676017,0.5525217557,2.81334281,2.81334281,2.81334281,1.383,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3365,implicitTraining,1,,,,left,1,left,converge,3,0.54,1.893968967,3,13,,,,,,,left,1,1,2.811009884,2.486676017,0.5525217557,2.811009884,2.811009884,2.811009884,1.8,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3366,implicitTraining,1,,,,right,1,right,converge,6,0.9,3.125843199,3,14,,,,,,,right,1,1,2.595572948,2.486676017,0.5525217557,2.595572948,2.595572948,2.595572948,1.383,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3367,implicitTraining,1,,,,left,1,left,converge,2,0.42,1.483344223,3,15,,,,,,,left,1,1,2.580307007,2.486676017,0.5525217557,2.580307007,2.580307007,2.580307007,1.8,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3368,implicitTraining,1,,,,right,1,right,converge,5,0.78,2.715218455,3,16,,,,,,,right,1,1,2.146652937,2.486676017,0.5525217557,2.146652937,2.146652937,2.146652937,1.383,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3369,implicitTraining,1,,,,right,0,left,conflict,4,0.66,2.304593711,3,17,,,,,,,right,1,0,3.114559889,2.486676017,0.5525217557,3.114559889,3.114559889,3.114559889,1.383,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3370,implicitTraining,1,,,,left,1,left,converge,1,0.3,1.07271948,3,18,,,,,,,left,1,1,2.660239935,2.486676017,0.5525217557,2.660239935,2.660239935,2.660239935,1.8,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3371,implicitTraining,1,,,,left,0,right,conflict,1,0.3,1.07271948,7,19,,,,,,,left,1,0,3.071110964,2.486676017,0.5525217557,3.071110964,3.071110964,3.071110964,1.8,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3372,implicitTraining,1,,,,right,1,right,converge,4,0.66,2.304593711,7,20,,,,,,,right,1,1,2.208289862,2.486676017,0.5525217557,2.208289862,2.208289862,2.208289862,1.383,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3373,implicitTraining,1,,,,right,0,left,conflict,6,0.9,3.125843199,7,21,,,,,,,right,1,0,2.716973066,2.486676017,0.5525217557,2.716973066,2.716973066,2.716973066,1.383,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3374,implicitTraining,1,,,,left,1,left,converge,3,0.54,1.893968967,7,22,,,,,,,left,1,1,2.726810932,2.486676017,0.5525217557,2.726810932,2.726810932,2.726810932,1.8,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3375,implicitTraining,1,,,,right,1,right,converge,5,0.78,2.715218455,7,23,,,,,,,right,1,1,2.196203947,2.486676017,0.5525217557,2.196203947,2.196203947,2.196203947,1.383,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3376,implicitTraining,1,,,,left,1,left,converge,2,0.42,1.483344223,7,24,,,,,,,left,1,1,2.595034838,2.486676017,0.5525217557,2.595034838,2.595034838,2.595034838,1.8,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3377,,,,,,,,,,,,,,,,,,,,,,,,,2.486676017,0.5525217557,NA,NA,0,,,0.58,,,,,,,P64,TLD,f,1778,duration,5
3378,implicitTraining,2,,,,right,0,left,conflict,4,0.66,2.304593711,4,25,,,,,,,right,1,0,2.349974871,2.486676017,0.5525217557,2.349974871,2.349974871,2.349974871,1.383,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3379,implicitTraining,2,,,,left,1,left,converge,1,0.3,1.07271948,4,26,,,,,,,left,1,1,2.761909008,2.486676017,0.5525217557,2.761909008,2.761909008,2.761909008,1.8,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3380,implicitTraining,2,,,,right,1,right,converge,6,0.9,3.125843199,4,27,,,,,,,right,1,1,2.62862587,2.486676017,0.5525217557,2.62862587,2.62862587,2.62862587,1.383,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3381,implicitTraining,2,,,,right,0,left,conflict,5,0.78,2.715218455,4,28,,,,,,,left,0,1,2.217591047,2.486676017,0.5525217557,2.217591047,2.217591047,2.217591047,1.383,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3382,implicitTraining,2,,,,left,1,left,converge,2,0.42,1.483344223,4,29,,,,,,,left,1,1,3.294395924,2.486676017,0.5525217557,3.294395924,3.294395924,3.294395924,1.8,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3383,implicitTraining,2,,,,left,0,right,conflict,3,0.54,1.893968967,4,30,,,,,,,left,1,0,3.435085058,2.486676017,0.5525217557,3.435085058,3.435085058,3.435085058,1.8,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3384,implicitTraining,2,,,,right,1,right,converge,6,0.9,3.125843199,8,31,,,,,,,right,1,1,2.158508778,2.486676017,0.5525217557,2.158508778,2.158508778,2.158508778,1.383,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3385,implicitTraining,2,,,,left,1,left,converge,3,0.54,1.893968967,8,32,,,,,,,left,1,1,2.61294508,2.486676017,0.5525217557,2.61294508,2.61294508,2.61294508,1.8,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3386,implicitTraining,2,,,,right,1,right,converge,4,0.66,2.304593711,8,33,,,,,,,right,1,1,2.04765296,2.486676017,0.5525217557,2.04765296,2.04765296,2.04765296,1.383,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3387,implicitTraining,2,,,,left,1,left,converge,2,0.42,1.483344223,8,34,,,,,,,right,0,0,2.344285965,2.486676017,0.5525217557,2.344285965,2.344285965,2.344285965,1.8,0.66,0.58,1,1,,,,,P64,TLD,f,1778,duration,5
3388,implicitTraining,2,,,,left,0,right,conflict,1,0.3,1.07271948,8,35,,,,,,,left,1,0,0.5209920406,2.486676017,0.5525217557,NA,NA,0.5209920406,1.8,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3389,implicitTraining,2,,,,right,1,right,converge,5,0.78,2.715218455,8,36,,,,,,,right,1,1,2.543084145,2.486676017,0.5525217557,2.543084145,2.543084145,2.543084145,1.383,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3390,implicitTraining,2,,,,left,1,left,converge,2,0.42,1.483344223,2,37,,,,,,,left,1,1,2.547117949,2.486676017,0.5525217557,2.547117949,2.547117949,2.547117949,1.8,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3391,implicitTraining,2,,,,right,1,right,converge,5,0.78,2.715218455,2,38,,,,,,,right,1,1,2.013717175,2.486676017,0.5525217557,2.013717175,2.013717175,2.013717175,1.383,0.66,0.58,1,0,,,,,P64,TLD,f,1778,duration,5
3392,implicitTraining,2,,,,left,1,left,converge,3,0.54,1.893968967,2,39,,,,,,,left,1,1,2.442590952,2.486676017,0.5525217557,2.442590952,2.442590952,2.442590952,1.8,0.66,0.58,1,0,,,,,P64,TLD,f,1778,duration,5
3393,implicitTraining,2,,,,left,0,right,conflict,1,0.3,1.07271948,2,40,,,,,,,left,1,0,2.769826889,2.486676017,0.5525217557,2.769826889,2.769826889,2.769826889,1.8,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3394,implicitTraining,2,,,,right,1,right,converge,6,0.9,3.125843199,2,41,,,,,,,right,1,1,2.493308067,2.486676017,0.5525217557,2.493308067,2.493308067,2.493308067,1.383,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3395,implicitTraining,2,,,,right,0,left,conflict,4,0.66,2.304593711,2,42,,,,,,,right,1,0,2.251600027,2.486676017,0.5525217557,2.251600027,2.251600027,2.251600027,1.383,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3396,implicitTraining,2,,,,right,0,left,conflict,6,0.9,3.125843199,6,43,,,,,,,right,1,0,2.266688108,2.486676017,0.5525217557,2.266688108,2.266688108,2.266688108,1.383,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3397,implicitTraining,2,,,,left,1,left,converge,3,0.54,1.893968967,6,44,,,,,,,left,1,1,3.012009859,2.486676017,0.5525217557,3.012009859,3.012009859,3.012009859,1.8,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3398,implicitTraining,2,,,,left,0,right,conflict,2,0.42,1.483344223,6,45,,,,,,,left,1,0,2.436073065,2.486676017,0.5525217557,2.436073065,2.436073065,2.436073065,1.8,0.66,0.58,1,0,,,,,P64,TLD,f,1778,duration,5
3399,implicitTraining,2,,,,right,1,right,converge,4,0.66,2.304593711,6,46,,,,,,,right,1,1,2.87755084,2.486676017,0.5525217557,2.87755084,2.87755084,2.87755084,1.383,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3400,implicitTraining,2,,,,left,1,left,converge,1,0.3,1.07271948,6,47,,,,,,,left,1,1,2.794041872,2.486676017,0.5525217557,2.794041872,2.794041872,2.794041872,1.8,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3401,implicitTraining,2,,,,right,1,right,converge,5,0.78,2.715218455,6,48,,,,,,,right,1,1,2.86064887,2.486676017,0.5525217557,2.86064887,2.86064887,2.86064887,1.383,0.66,0.58,0,0,,,,,P64,TLD,f,1778,duration,5
3402,,,,,,,,,,,,,,,,,,,,,,,,,2.486676017,0.5525217557,NA,NA,0,,,0.58,,,,,,,P64,TLD,f,1778,duration,5
3403,explicitTest,3,,,,right,0,left,conflict,5,0.78,2.715218455,5,49,,,,,,,,,0,,2.486676017,0.5525217557,NA,NA,0,1.383,0.66,0.58,0,0,right,1,1,6.367443085,P64,TLD,f,1778,duration,5
3404,explicitTest,3,,,,left,1,left,converge,2,0.42,1.483344223,5,50,,,,,,,,,1,,2.486676017,0.5525217557,NA,NA,0,1.8,0.66,0.58,0,0,left,1,0,4.181259155,P64,TLD,f,1778,duration,5
3405,explicitTest,3,,,,left,0,right,conflict,1,0.3,1.07271948,5,51,,,,,,,,,1,,2.486676017,0.5525217557,NA,NA,0,1.8,0.66,0.58,0,0,right,0,1,3.680860043,P64,TLD,f,1778,duration,5
3406,explicitTest,3,,,,right,1,right,converge,4,0.66,2.304593711,5,52,,,,,,,,,1,,2.486676017,0.5525217557,NA,NA,0,1.383,0.66,0.58,0,0,right,1,1,2.333235979,P64,TLD,f,1778,duration,5
3407,explicitTest,3,,,,left,1,left,converge,3,0.54,1.893968967,5,53,,,,,,,,,1,,2.486676017,0.5525217557,NA,NA,0,1.8,0.66,0.58,0,0,left,1,0,2.197025061,P64,TLD,f,1778,duration,5
3408,explicitTest,3,,,,right,1,right,converge,6,0.9,3.125843199,5,54,,,,,,,,,1,,2.486676017,0.5525217557,NA,NA,0,1.383,0.66,0.58,0,0,right,1,1,3.130158901,P64,TLD,f,1778,duration,5
3409,explicitTest,3,,,,left,1,left,converge,1,0.3,1.07271948,1,55,,,,,,,,,1,,2.486676017,0.5525217557,NA,NA,0,1.8,0.66,0.58,0,0,left,1,0,1.632673979,P64,TLD,f,1778,duration,5
3410,explicitTest,3,,,,right,1,right,converge,4,0.66,2.304593711,1,56,,,,,,,,,1,,2.486676017,0.5525217557,NA,NA,0,1.383,0.66,0.58,0,0,right,1,1,2.030693054,P64,TLD,f,1778,duration,5
3411,explicitTest,3,,,,right,0,left,conflict,5,0.78,2.715218455,1,57,,,,,,,,,1,,2.486676017,0.5525217557,NA,NA,0,1.383,0.66,0.58,0,0,left,0,0,1.432833195,P64,TLD,f,1778,duration,5
3412,explicitTest,3,,,,left,1,left,converge,3,0.54,1.893968967,1,58,,,,,,,,,1,,2.486676017,0.5525217557,NA,NA,0,1.8,0.66,0.58,0,0,left,1,0,3.046855211,P64,TLD,f,1778,duration,5
3413,explicitTest,3,,,,left,0,right,conflict,2,0.42,1.483344223,1,59,,,,,,,,,1,,2.486676017,0.5525217557,NA,NA,0,1.8,0.66,0.58,0,0,right,0,1,1.700247049,P64,TLD,f,1778,duration,5
3414,explicitTest,3,,,,right,1,right,converge,6,0.9,3.125843199,1,60,,,,,,,,,1,,2.486676017,0.5525217557,NA,NA,0,1.383,0.66,0.58,0,0,right,1,1,2.49763608,P64,TLD,f,1778,duration,5
3415,explicitTest,3,,,,left,1,left,converge,3,0.54,1.893968967,3,61,,,,,,,,,1,,2.486676017,0.5525217557,NA,NA,0,1.8,0.66,0.58,0,0,left,1,0,0.8497130871,P64,TLD,f,1778,duration,5
3416,explicitTest,3,,,,right,1,right,converge,6,0.9,3.125843199,3,62,,,,,,,,,1,,2.486676017,0.5525217557,NA,NA,0,1.383,0.66,0.58,0,0,right,1,1,1.581384897,P64,TLD,f,1778,duration,5
3417,explicitTest,3,,,,left,1,left,converge,2,0.42,1.483344223,3,63,,,,,,,,,1,,2.486676017,0.5525217557,NA,NA,0,1.8,0.66,0.58,0,0,left,1,0,0.9981989861,P64,TLD,f,1778,duration,5
3418,explicitTest,3,,,,right,1,right,converge,5,0.78,2.715218455,3,64,,,,,,,,,1,,2.486676017,0.5525217557,NA,NA,0,1.383,0.66,0.58,0,0,right,1,1,0.9132840633,P64,TLD,f,1778,duration,5
3419,explicitTest,3,,,,right,0,left,conflict,4,0.66,2.304593711,3,65,,,,,,,,,1,,2.486676017,0.5525217557,NA,NA,0,1.383,0.66,0.58,0,0,left,0,0,0.4487249851,P64,TLD,f,1778,duration,5
3420,explicitTest,3,,,,left,1,left,converge,1,0.3,1.07271948,3,66,,,,,,,,,0,,2.486676017,0.5525217557,NA,NA,0,1.8,0.66,0.58,0,0,right,0,1,1.231066942,P64,TLD,f,1778,duration,5
3421,explicitTest,3,,,,left,0,right,conflict,1,0.3,1.07271948,7,67,,,,,,,,,1,,2.486676017,0.5525217557,NA,NA,0,1.8,0.66,0.58,0,0,right,0,1,1.132019997,P64,TLD,f,1778,duration,5
3422,explicitTest,3,,,,right,1,right,converge,4,0.66,2.304593711,7,68,,,,,,,,,1,,2.486676017,0.5525217557,NA,NA,0,1.383,0.66,0.58,0,0,right,1,1,1.53333807,P64,TLD,f,1778,duration,5
3423,explicitTest,3,,,,right,0,left,conflict,6,0.9,3.125843199,7,69,,,,,,,,,1,,2.486676017,0.5525217557,NA,NA,0,1.383,0.66,0.58,0,0,left,0,0,1.749006987,P64,TLD,f,1778,duration,5
3424,explicitTest,3,,,,left,1,left,converge,3,0.54,1.893968967,7,70,,,,,,,,,1,,2.486676017,0.5525217557,NA,NA,0,1.8,0.66,0.58,0,0,left,1,0,1.350013018,P64,TLD,f,1778,duration,5
3425,explicitTest,3,,,,right,1,right,converge,5,0.78,2.715218455,7,71,,,,,,,,,0,,2.486676017,0.5525217557,NA,NA,0,1.383,0.66,0.58,0,0,left,0,0,1.365304947,P64,TLD,f,1778,duration,5
3426,explicitTest,3,,,,left,1,left,converge,2,0.42,1.483344223,7,72,,,,,,,,,1,,2.486676017,0.5525217557,NA,NA,0,1.8,0.66,0.58,0,0,left,1,0,3.132711887,P64,TLD,f,1778,duration,5
3427,,,,,,,,,,,,,,1,,,,,,,,,,,2.486676017,0.5525217557,NA,NA,0,,,0.58,,,,,,,P64,TLD,f,1778,duration,5
3428,,,,,,,,,,,,,,2,,,,,,,,,,,2.486676017,0.5525217557,NA,NA,0,,,0.58,,,,,,,P64,TLD,f,1778,duration,5
3449,,,Sound1,Sound2,category,side,,,,soundfileNum,duration_dur,pitch_pitch,blockOrig,trial,discrimStim.thisTrialN,discrimStim.thisIndex,key_resp_14.keys,0,#N/A,key_resp_14.rt,resp_1.keys,resp_1.corr,,resp_1.rt,2.530398369,0.4765131394,NA,resp_1.rt,NA,1.383,0.66,0.58,0,0,key_resp_20.keys,key_resp_20.corr,0,key_resp_20.rt,participant,DLD,m,1655,version,list
3450,pretest,1,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_6.wav,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_6.wav,S,,,,,,,,,,0,11,d,0,0,24.80019903,,,,,2.772232771,0.3885537265,NA,NA,0,,,0.58,,,,,,,P65,DLD,f,1651,pitch,1
3451,pretest,1,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_1.wav,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_3.wav,D,,,,,,,,,,1,2,d,1,2,9.39499712,,,,,2.772232771,0.3885537265,NA,NA,0,,,0.58,,,,,,,P65,DLD,f,1651,pitch,1
3452,pretest,1,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_5.wav,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_1.wav,D,,,,,,,,,,2,4,d,1,4,8.12767005,,,,,2.772232771,0.3885537265,NA,NA,0,,,0.58,,,,,,,P65,DLD,f,1651,pitch,1
3453,pretest,1,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_6.wav,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_1.wav,D,,,,,,,,,,3,5,s,0,5,6.828072786,,,,,2.772232771,0.3885537265,NA,NA,0,,,0.58,,,,,,,P65,DLD,f,1651,pitch,1
3454,pretest,1,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_1.wav,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_6.wav,D,,,,,,,,,,4,6,s,0,5,7.929359913,,,,,2.772232771,0.3885537265,NA,NA,0,,,0.58,,,,,,,P65,DLD,f,1651,pitch,1
3455,pretest,1,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_2.wav,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_6.wav,D,,,,,,,,,,5,7,s,0,4,8.557604074,,,,,2.772232771,0.3885537265,NA,NA,0,,,0.58,,,,,,,P65,DLD,f,1651,pitch,1
3456,pretest,1,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_1.wav,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_2.wav,D,,,,,,,,,,6,1,d,1,1,15.24233603,,,,,2.772232771,0.3885537265,NA,NA,0,,,0.58,,,,,,,P65,DLD,f,1651,pitch,1
3457,pretest,1,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_6.wav,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_5.wav,D,,,,,,,,,,7,10,s,0,1,11.44426894,,,,,2.772232771,0.3885537265,NA,NA,0,,,0.58,,,,,,,P65,DLD,f,1651,pitch,1
3458,pretest,1,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_1.wav,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_1.wav,S,,,,,,,,,,8,0,s,1,0,7.644249916,,,,,2.772232771,0.3885537265,NA,NA,0,,,0.58,,,,,,,P65,DLD,f,1651,pitch,1
3459,pretest,1,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_4.wav,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_1.wav,D,,,,,,,,,,9,3,s,0,3,6.72263217,,,,,2.772232771,0.3885537265,NA,NA,0,,,0.58,,,,,,,P65,DLD,f,1651,pitch,1
3460,pretest,1,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_3.wav,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_6.wav,D,,,,,,,,,,10,8,s,0,3,9.445333958,,,,,2.772232771,0.3885537265,NA,NA,0,,,0.58,,,,,,,P65,DLD,f,1651,pitch,1
3461,pretest,1,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_6.wav,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_4.wav,D,,,,,,,,,,11,9,s,0,2,6.311949015,,,,,2.772232771,0.3885537265,NA,NA,0,,,0.58,,,,,,,P65,DLD,f,1651,pitch,1
3462,,,,,,,,,,,,,,,,,,,,,,,,,2.772232771,0.3885537265,NA,NA,0,,,0.58,,,,,,,P65,DLD,f,1651,pitch,1
3463,taskTrain,1,,,,left,,,,,,,,,,,,,,,,,,,2.772232771,0.3885537265,NA,NA,0,1.8,0.66,0.58,0,0,,,,,P65,DLD,f,1651,pitch,1
3464,taskTrain,1,,,,right,,,,,,,,,,,,,,,,,,,2.772232771,0.3885537265,NA,NA,0,1.383,0.66,0.58,0,0,,,,,P65,DLD,f,1651,pitch,1
3465,taskTrain,1,,,,right,,,,,,,,,,,,,,,,,,,2.772232771,0.3885537265,NA,NA,0,1.383,0.66,0.58,0,0,,,,,P65,DLD,f,1651,pitch,1
3466,taskTrain,1,,,,left,,,,,,,,,,,,,,,,,,,2.772232771,0.3885537265,NA,NA,0,1.8,0.66,0.58,0,0,,,,,P65,DLD,f,1651,pitch,1
3467,,,,,,,,,,,,,,,,,,,,,,,,,2.772232771,0.3885537265,NA,NA,0,,,0.58,,,,,,,P65,DLD,f,1651,pitch,1
3468,implicitTraining,1,,,,left,0,,,1,0.3,1.07271948,1,1,,,,,,,left,1,,3.01788187,2.772232771,0.3885537265,3.01788187,3.01788187,3.01788187,1.8,0.66,0.58,0,0,,,,,P65,DLD,f,1651,pitch,1
3469,implicitTraining,1,,,,right,1,right,converge,4,0.66,2.304593711,1,2,,,,,,,right,1,1,3.209078074,2.772232771,0.3885537265,3.209078074,3.209078074,3.209078074,1.383,0.66,0.58,0,0,,,,,P65,DLD,f,1651,pitch,1
3470,implicitTraining,1,,,,right,0,left,conflict,5,0.78,2.715218455,1,3,,,,,,,right,1,0,2.833554983,2.772232771,0.3885537265,2.833554983,2.833554983,2.833554983,1.383,0.66,0.58,0,0,,,,,P65,DLD,f,1651,pitch,1
3471,implicitTraining,1,,,,left,1,left,converge,3,0.54,1.893968967,1,4,,,,,,,left,1,1,2.373021841,2.772232771,0.3885537265,2.373021841,2.373021841,2.373021841,1.8,0.66,0.58,1,1,,,,,P65,DLD,f,1651,pitch,1
3472,implicitTraining,1,,,,left,0,right,conflict,2,0.42,1.483344223,1,5,,,,,,,left,1,0,13.53171206,2.772232771,0.3885537265,NA,13.53171206,NA,1.8,0.66,0.58,0,0,,,,,P65,DLD,f,1651,pitch,1
3473,implicitTraining,1,,,,right,1,right,converge,6,0.9,3.125843199,1,6,,,,,,,right,1,1,2.805762053,2.772232771,0.3885537265,2.805762053,2.805762053,2.805762053,1.383,0.66,0.58,0,0,,,,,P65,DLD,f,1651,pitch,1
3474,implicitTraining,1,,,,right,0,left,conflict,5,0.78,2.715218455,5,7,,,,,,,right,1,0,3.164620876,2.772232771,0.3885537265,3.164620876,3.164620876,3.164620876,1.383,0.66,0.58,0,0,,,,,P65,DLD,f,1651,pitch,1
3475,implicitTraining,1,,,,left,1,left,converge,2,0.42,1.483344223,5,8,,,,,,,left,1,1,2.612048864,2.772232771,0.3885537265,2.612048864,2.612048864,2.612048864,1.8,0.66,0.58,0,0,,,,,P65,DLD,f,1651,pitch,1
3476,implicitTraining,1,,,,left,0,right,conflict,1,0.3,1.07271948,5,9,,,,,,,left,1,0,2.800783157,2.772232771,0.3885537265,2.800783157,2.800783157,2.800783157,1.8,0.66,0.58,0,0,,,,,P65,DLD,f,1651,pitch,1
